Order_ID,Order_Date,State,Gender,Age,Product_Category,Quantity,Unit_Price,Customer_Satisfaction,Total_Price
3049,2023-12-04,California,Female,50,Toys,7,164.12,3,1148.81
3050,2023-11-10,Illinois,Female,37,Books,8,156.52,2,1252.13
3051,2023-03-16,New York,Female,21,Electronics,7,161.46,3,1130.23
3052,2023-10-06,Florida,Female,18,Toys,3,57.98,5,173.93
3053,2023-06-25,Florida,Male,59,Clothing,3,36.26,1,108.79
3054,2023-05-30,New York,Male,51,Books,2,294.61,2,589.23
3055,2023-09-30,California,Male,44,Electronics,1,407.19,2,407.19
3056,2023-11-21,Texas,Male,38,Clothing,5,27.71,1,138.53
3057,2023-04-18,California,Female,41,Books,4,287.65,2,1150.6
3058,2023-05-19,New York,Female,32,Furniture,2,192.16,5,384.33
3059,2023-12-16,New York,Female,52,Clothing,1,447.32,2,447.32
3060,2023-09-28,Texas,Male,42,Furniture,3,81.24,4,243.72
3061,2023-12-13,Illinois,Female,26,Electronics,6,286.08,3,1716.49
3062,2023-10-16,Illinois,Female,34,Toys,2,485.75,5,971.5
3063,2023-07-31,Texas,Male,38,Electronics,7,179.07,1,1253.46
3064,2023-09-29,Illinois,Male,30,Clothing,7,373.47,5,2614.29
3065,2023-03-07,Florida,Male,20,Furniture,3,442.4,4,1327.2
3066,2023-09-05,Illinois,Male,21,Furniture,1,101.24,2,101.24
3067,2023-06-05,Illinois,Male,21,Books,9,496.34,2,4467.04
3068,2023-02-16,Illinois,Female,60,Electronics,5,406.6,5,2033.0
3069,2023-07-20,Florida,Female,45,Electronics,2,77.41,2,154.81
3070,2023-05-28,Illinois,Male,24,Clothing,8,162.33,2,1298.67
3071,2023-05-04,Florida,Female,43,Furniture,4,316.24,4,1264.94
3072,2023-01-01,Texas,Female,28,Clothing,7,443.61,1,3105.27
3073,2023-09-04,California,Female,41,Clothing,5,105.47,3,527.35
3074,2023-12-09,Texas,Female,60,Furniture,3,368.29,5,1104.87
3075,2023-05-08,California,Male,27,Clothing,8,142.62,1,1140.94
3076,2023-07-10,Texas,Female,54,Furniture,2,404.65,3,809.31
3077,2023-03-08,California,Female,30,Clothing,1,344.89,1,344.89
3078,2023-01-04,California,Female,61,Toys,5,266.23,5,1331.13
3079,2023-10-30,New York,Male,59,Clothing,4,328.43,4,1313.74
3080,2023-10-21,California,Female,56,Clothing,7,439.46,4,3076.21
3081,2023-05-23,California,Male,36,Toys,9,199.35,4,1794.14
3082,2023-07-10,New York,Male,68,Electronics,6,386.93,1,2321.6
3083,2023-01-21,Illinois,Male,36,Furniture,1,87.86,5,87.86
3084,2023-08-15,Illinois,Male,29,Books,8,353.58,2,2828.65
3085,2023-11-09,New York,Female,69,Toys,2,377.82,2,755.64
3086,2023-04-27,Florida,Male,39,Electronics,4,227.07,4,908.28
3087,2023-10-29,California,Male,64,Clothing,3,398.87,1,1196.62
3088,2023-05-22,California,Male,54,Electronics,6,282.98,2,1697.88
3089,2023-02-08,New York,Male,47,Toys,2,468.77,1,937.55
3090,2023-12-21,New York,Male,63,Clothing,5,65.11,5,325.54
3091,2023-09-09,Florida,Female,29,Electronics,9,74.1,4,666.92
3092,2023-11-29,Illinois,Male,46,Books,3,422.79,3,1268.37
3093,2023-07-26,Texas,Female,38,Furniture,2,422.76,4,845.51
3094,2023-07-29,Illinois,Female,28,Furniture,2,240.9,3,481.8
3095,2023-04-25,California,Male,54,Toys,9,482.34,2,4341.07
3096,2023-08-13,New York,Female,65,Clothing,6,342.9,3,2057.4
3097,2023-05-14,Florida,Female,35,Clothing,2,491.6,1,983.2
3098,2023-09-08,Illinois,Female,61,Furniture,3,270.87,3,812.62
3099,2023-08-07,Florida,Male,44,Electronics,1,108.79,2,108.79
3100,2023-04-01,Illinois,Male,54,Clothing,2,227.75,2,455.51
3101,2023-12-20,California,Male,65,Books,2,490.44,4,980.88
3102,2023-02-15,Texas,Male,29,Books,2,191.5,2,383.01
3103,2023-02-07,Florida,Male,40,Clothing,7,478.94,1,3352.57
3104,2023-05-22,Florida,Male,51,Clothing,3,400.54,3,1201.62
3105,2023-04-10,Texas,Male,55,Furniture,4,226.63,5,906.53
3106,2023-11-24,Florida,Female,40,Toys,2,275.52,2,551.03
3107,2023-07-09,Florida,Female,42,Furniture,5,307.65,3,1538.23
3108,2023-02-04,Illinois,Male,21,Toys,9,336.23,4,3026.03
3109,2023-05-27,Illinois,Female,47,Books,9,47.58,5,428.24
3110,2023-01-30,Texas,Male,47,Toys,7,467.46,4,3272.21
3111,2023-11-30,California,Male,30,Furniture,8,302.53,1,2420.24
3112,2023-03-25,Florida,Male,59,Clothing,5,466.26,4,2331.32
3113,2023-10-08,California,Female,66,Toys,5,319.63,3,1598.15
3114,2023-12-10,Texas,Male,31,Furniture,3,221.2,5,663.59
3115,2023-09-27,Texas,Male,64,Books,6,287.79,4,1726.77
3116,2023-06-03,Illinois,Male,25,Toys,1,416.46,4,416.46
3117,2023-04-12,Florida,Male,41,Books,3,169.8,1,509.4
3118,2023-08-03,New York,Female,35,Books,2,478.67,3,957.33
3119,2023-05-30,Texas,Male,52,Electronics,7,238.32,4,1668.23
3120,2023-03-24,Florida,Female,42,Toys,9,478.56,3,4307.01
3121,2023-04-20,California,Female,34,Furniture,4,441.57,2,1766.28
3122,2023-10-02,Illinois,Male,49,Toys,7,386.15,1,2703.08
3123,2023-07-20,California,Male,41,Toys,8,239.04,1,1912.36
3124,2023-10-11,Texas,Female,24,Books,2,297.6,1,595.21
3125,2023-06-22,Texas,Female,30,Books,7,420.63,3,2944.44
3126,2023-11-23,California,Female,44,Books,3,276.59,4,829.76
3127,2023-07-25,Texas,Female,65,Books,8,371.71,4,2973.7
3128,2023-03-04,Florida,Male,22,Furniture,6,397.42,3,2384.54
3129,2023-03-14,Texas,Female,53,Clothing,3,261.42,3,784.25
3130,2023-09-08,Illinois,Female,43,Electronics,8,272.76,2,2182.09
3131,2023-05-04,Florida,Female,59,Books,3,106.94,5,320.82
3132,2023-05-01,New York,Female,62,Books,9,129.92,5,1169.3
3133,2023-10-02,Texas,Male,48,Electronics,3,453.42,1,1360.27
3134,2023-04-30,Texas,Male,27,Books,1,421.76,4,421.76
3135,2023-11-13,Illinois,Male,63,Clothing,2,14.96,1,29.92
3136,2023-06-13,Illinois,Female,43,Toys,4,436.0,4,1744.0
3137,2023-10-13,California,Female,39,Electronics,2,22.37,4,44.73
3138,2023-09-22,California,Male,29,Furniture,4,234.56,2,938.23
3139,2023-11-16,California,Male,49,Electronics,4,43.04,3,172.17
3140,2023-06-10,Illinois,Female,44,Clothing,4,484.72,3,1938.89
3141,2023-11-04,California,Male,50,Furniture,1,486.44,3,486.44
3142,2023-03-30,California,Female,69,Toys,9,309.33,5,2783.94
3143,2023-05-22,New York,Female,37,Books,7,202.18,3,1415.26
3144,2023-07-22,California,Female,56,Electronics,2,260.88,5,521.75
3145,2023-11-05,Texas,Female,58,Furniture,3,383.53,1,1150.58
3146,2023-08-15,Illinois,Female,57,Electronics,8,119.36,5,954.92
3147,2023-11-30,Florida,Female,30,Toys,7,226.44,4,1585.11
3148,2023-08-10,New York,Male,31,Electronics,4,371.26,2,1485.05
3149,2023-02-10,Illinois,Male,61,Furniture,4,203.74,2,814.97
3150,2023-07-15,Illinois,Male,57,Clothing,9,25.68,4,231.1
3151,2023-03-09,Texas,Female,39,Furniture,5,258.62,1,1293.12
3152,2023-09-21,California,Male,35,Electronics,5,371.33,2,1856.66
3153,2023-01-02,Texas,Female,65,Toys,7,488.64,4,3420.48
3154,2023-12-27,California,Female,46,Books,1,28.15,2,28.15
3155,2023-05-05,California,Female,60,Books,3,274.56,5,823.68
3156,2023-04-20,Illinois,Female,33,Toys,2,230.47,2,460.94
3157,2023-03-27,California,Male,63,Electronics,6,128.8,5,772.8
3158,2023-04-30,New York,Male,52,Toys,6,322.5,5,1935.02
3159,2023-05-07,New York,Male,51,Electronics,1,90.18,2,90.18
3160,2023-09-12,New York,Female,20,Furniture,6,149.09,2,894.56
3161,2023-07-02,Illinois,Male,21,Clothing,2,393.06,5,786.12
3162,2023-01-16,Texas,Male,22,Electronics,4,235.6,2,942.41
3163,2023-03-03,Florida,Male,27,Books,6,496.9,1,2981.39
3164,2023-06-07,California,Female,69,Books,3,199.37,3,598.1
3165,2023-09-25,Florida,Male,46,Clothing,3,237.0,3,710.99
3166,2023-02-04,Texas,Female,49,Electronics,3,157.13,4,471.38
3167,2023-09-24,Texas,Male,48,Clothing,4,125.78,3,503.14
3168,2023-03-05,Illinois,Female,19,Furniture,9,461.92,1,4157.26
3169,2023-02-19,New York,Male,29,Clothing,4,376.93,3,1507.7
3170,2023-09-12,New York,Male,44,Furniture,4,173.37,3,693.47
3171,2023-05-29,Texas,Male,22,Books,4,353.08,1,1412.31
3172,2023-11-21,Illinois,Female,54,Furniture,7,483.23,5,3382.64
3173,2023-10-31,Illinois,Male,44,Electronics,5,46.28,3,231.42
3174,2023-10-03,California,Male,40,Electronics,2,139.61,4,279.21
3175,2023-12-23,New York,Female,50,Electronics,7,108.28,3,757.98
3176,2023-06-21,Texas,Female,21,Electronics,3,436.19,3,1308.58
3177,2023-07-20,Florida,Female,38,Toys,1,97.8,1,97.8
3178,2023-11-20,New York,Female,41,Furniture,9,160.96,1,1448.62
3179,2023-02-04,California,Male,61,Electronics,5,276.49,4,1382.46
3180,2023-08-04,Illinois,Male,48,Clothing,1,314.34,2,314.34
3181,2023-03-06,Texas,Female,61,Clothing,1,406.01,1,406.01
3182,2023-01-08,New York,Male,65,Toys,1,209.59,2,209.59
3183,2023-10-28,Florida,Female,41,Furniture,9,271.78,4,2446.02
3184,2023-12-09,California,Male,66,Furniture,8,483.08,3,3864.61
3185,2023-11-28,California,Female,27,Furniture,6,155.71,3,934.24
3186,2023-03-17,New York,Male,66,Toys,6,131.57,2,789.4
3187,2023-06-23,Florida,Female,66,Furniture,6,358.19,4,2149.16
3188,2023-02-16,California,Female,67,Furniture,4,387.86,4,1551.43
3189,2023-01-15,Texas,Male,19,Electronics,5,213.24,1,1066.21
3190,2023-12-27,California,Male,48,Furniture,3,114.36,2,343.08
3191,2023-05-27,Florida,Male,42,Electronics,3,391.67,1,1175.02
3192,2023-01-26,Illinois,Female,21,Electronics,7,338.54,2,2369.79
3193,2023-11-04,Illinois,Male,68,Furniture,5,439.35,1,2196.76
3194,2023-04-03,New York,Female,28,Clothing,8,423.72,1,3389.76
3195,2023-08-20,Florida,Male,34,Books,5,110.55,4,552.73
3196,2023-01-21,California,Male,61,Clothing,4,417.85,4,1671.38
3197,2023-11-03,California,Female,19,Furniture,3,95.84,3,287.51
3198,2023-02-07,Illinois,Female,23,Furniture,2,433.21,3,866.43
3199,2023-10-03,Illinois,Male,26,Clothing,3,387.46,4,1162.37
3200,2023-06-06,Texas,Female,22,Furniture,7,289.23,4,2024.62
3201,2023-06-28,Illinois,Female,37,Electronics,8,324.69,1,2597.51
3202,2023-05-12,Texas,Male,46,Toys,5,61.0,3,304.99
3203,2023-11-07,California,Female,38,Furniture,1,29.54,4,29.54
3204,2023-12-14,Texas,Male,26,Furniture,3,172.02,2,516.05
3205,2023-01-28,Texas,Male,45,Clothing,4,412.49,2,1649.96
3206,2023-09-17,New York,Female,25,Electronics,4,238.23,3,952.94
3207,2023-03-17,Illinois,Male,48,Clothing,1,119.46,2,119.46
3208,2023-03-08,Texas,Female,37,Clothing,9,418.93,1,3770.36
3209,2023-12-08,California,Male,44,Furniture,4,122.03,3,488.11
3210,2023-07-13,Florida,Female,25,Electronics,2,409.59,4,819.18
3211,2023-06-11,Texas,Female,38,Furniture,9,231.96,2,2087.64
3212,2023-12-13,Illinois,Female,45,Furniture,4,237.11,1,948.45
3213,2023-12-27,New York,Female,40,Furniture,4,143.63,4,574.53
3214,2023-09-14,California,Female,23,Furniture,6,451.09,5,2706.51
3215,2023-03-13,New York,Male,20,Toys,8,53.5,1,428.04
3216,2023-03-28,Florida,Male,22,Books,5,80.76,2,403.8
3217,2023-09-19,Texas,Female,26,Electronics,8,321.58,1,2572.67
3218,2023-08-02,Texas,Male,24,Toys,1,426.56,5,426.56
3219,2023-06-02,Illinois,Female,21,Books,4,56.77,5,227.08
3220,2023-07-29,Texas,Female,56,Books,1,369.54,1,369.54
3221,2023-03-02,California,Male,22,Books,3,373.83,4,1121.49
3222,2023-09-25,Florida,Male,28,Toys,7,294.95,4,2064.62
3223,2023-09-19,New York,Female,32,Electronics,1,248.5,5,248.5
3224,2023-08-06,Florida,Female,51,Clothing,5,167.33,3,836.67
3225,2023-10-10,Texas,Female,30,Books,1,182.22,3,182.22
3226,2023-05-16,New York,Female,65,Clothing,6,340.47,4,2042.83
3227,2023-12-28,Illinois,Female,24,Clothing,9,41.99,3,377.92
3228,2023-04-03,Florida,Female,57,Furniture,3,296.62,4,889.85
3229,2023-04-19,New York,Male,23,Clothing,6,146.58,2,879.47
3230,2023-08-29,New York,Female,56,Furniture,4,238.64,4,954.55
3231,2023-12-21,New York,Female,67,Electronics,6,283.9,2,1703.4
3232,2023-05-22,California,Male,47,Electronics,2,443.97,5,887.95
3233,2023-10-18,Florida,Female,39,Furniture,4,293.75,3,1174.99
3234,2023-08-25,New York,Female,42,Electronics,7,121.31,5,849.16
3235,2023-12-06,Florida,Male,45,Books,6,48.94,1,293.61
3236,2023-11-08,New York,Female,37,Electronics,9,317.22,1,2855.02
3237,2023-06-26,Illinois,Male,56,Furniture,7,277.07,5,1939.52
3238,2023-05-21,Illinois,Female,20,Books,1,339.18,4,339.18
3239,2023-07-08,Illinois,Male,22,Clothing,6,235.1,4,1410.63
3240,2023-02-18,Texas,Male,18,Clothing,3,414.31,3,1242.93
3241,2023-10-29,New York,Male,32,Clothing,8,460.89,5,3687.1
3242,2023-07-09,Texas,Female,43,Furniture,1,29.6,1,29.6
3243,2023-05-16,Florida,Female,20,Clothing,2,374.6,5,749.2
3244,2023-02-12,Texas,Male,57,Electronics,3,27.23,5,81.69
3245,2023-12-19,Florida,Male,58,Clothing,3,228.1,3,684.29
3246,2023-03-31,Florida,Female,64,Toys,7,236.19,4,1653.3
3247,2023-10-22,Florida,Female,59,Toys,8,351.15,1,2809.18
3248,2023-12-07,Texas,Female,51,Clothing,9,182.68,3,1644.1
3249,2023-09-02,New York,Female,69,Clothing,7,412.24,1,2885.69
3250,2023-07-11,Texas,Female,22,Toys,8,178.0,1,1424.03
3251,2023-11-14,New York,Male,48,Clothing,6,177.83,4,1067.0
3252,2023-04-16,New York,Female,68,Books,2,119.15,4,238.31
3253,2023-12-29,Florida,Male,30,Toys,1,345.1,3,345.1
3254,2023-11-06,Texas,Female,60,Furniture,3,47.53,2,142.58
3255,2023-08-21,New York,Male,18,Toys,9,187.9,3,1691.07
3256,2023-09-22,Illinois,Male,39,Electronics,7,140.78,3,985.44
3257,2023-12-10,New York,Female,32,Books,2,122.37,2,244.75
3258,2023-02-06,Illinois,Male,43,Furniture,1,39.88,1,39.88
3259,2023-11-01,Texas,Male,35,Clothing,2,103.29,5,206.58
3260,2023-02-10,Texas,Male,65,Electronics,3,228.66,2,685.98
3261,2023-01-17,Texas,Male,26,Electronics,6,256.83,5,1541.0
3262,2023-12-10,New York,Female,18,Books,9,142.06,1,1278.52
3263,2023-10-04,California,Male,60,Furniture,8,328.62,2,2628.95
3264,2023-11-03,New York,Female,26,Electronics,9,174.54,4,1570.85
3265,2023-02-28,New York,Male,40,Furniture,8,189.95,3,1519.6
3266,2023-07-02,Florida,Female,60,Furniture,7,393.49,2,2754.4
3267,2023-02-10,Florida,Female,62,Electronics,6,280.46,2,1682.78
3268,2023-02-08,New York,Female,19,Furniture,8,477.06,1,3816.45
3269,2023-07-11,Illinois,Male,31,Books,6,186.06,4,1116.35
3270,2023-09-24,Florida,Female,55,Electronics,2,415.64,2,831.28
3271,2023-05-27,New York,Female,57,Books,9,371.79,4,3346.07
3272,2023-11-29,California,Male,35,Books,9,446.19,5,4015.73
3273,2023-05-07,Illinois,Female,33,Furniture,3,478.83,2,1436.48
3274,2023-02-15,Texas,Male,46,Furniture,9,13.76,4,123.85
3275,2023-02-14,New York,Male,61,Electronics,2,53.27,3,106.53
3276,2023-01-01,New York,Female,28,Clothing,3,340.43,1,1021.28
3277,2023-06-17,Illinois,Male,23,Electronics,6,201.2,4,1207.19
3278,2023-04-18,Florida,Male,20,Books,4,411.37,1,1645.49
3279,2023-01-19,Florida,Male,31,Furniture,8,15.87,2,126.96
3280,2023-11-28,Florida,Female,19,Books,1,405.42,2,405.42
3281,2023-03-13,Texas,Male,49,Toys,6,76.27,5,457.61
3282,2023-04-19,Illinois,Male,48,Toys,2,152.22,1,304.44
3283,2023-09-25,Illinois,Male,28,Books,6,484.85,3,2909.09
3284,2023-08-28,Florida,Female,39,Clothing,1,35.28,3,35.28
3285,2023-10-28,Florida,Male,20,Clothing,2,181.03,4,362.06
3286,2023-03-31,California,Female,67,Electronics,9,51.42,3,462.77
3287,2023-04-13,California,Male,48,Electronics,6,428.27,1,2569.6
3288,2023-09-07,New York,Female,50,Electronics,8,354.48,2,2835.82
3289,2023-01-08,New York,Female,41,Furniture,7,402.17,1,2815.16
3290,2023-06-02,Illinois,Female,18,Clothing,9,268.37,1,2415.3
3291,2023-12-13,Illinois,Male,61,Books,9,185.28,2,1667.55
3292,2023-06-23,Texas,Male,32,Toys,4,11.11,1,44.46
3293,2023-12-09,Texas,Male,54,Clothing,7,146.18,3,1023.29
3294,2023-06-07,California,Female,44,Clothing,5,262.13,4,1310.66
3295,2023-08-03,New York,Male,55,Clothing,7,335.54,4,2348.76
3296,2023-06-26,California,Male,65,Electronics,4,122.18,1,488.72
3297,2023-06-24,California,Female,44,Furniture,1,78.06,2,78.06
3298,2023-12-06,New York,Male,61,Books,4,108.79,5,435.17
3299,2023-12-04,Texas,Male,29,Electronics,3,183.5,1,550.49
3300,2023-05-26,New York,Female,20,Furniture,9,82.71,1,744.35
3301,2023-11-20,Florida,Female,47,Clothing,5,86.84,5,434.2
3302,2023-06-10,Florida,Male,49,Furniture,4,31.44,4,125.75
3303,2023-05-07,Florida,Female,40,Electronics,8,429.8,4,3438.36
3304,2023-03-23,Illinois,Male,19,Clothing,5,117.68,5,588.41
3305,2023-05-27,Texas,Male,24,Electronics,3,412.73,2,1238.2
3306,2023-08-27,Texas,Male,51,Books,2,224.77,1,449.54
3307,2023-03-25,Illinois,Male,49,Clothing,8,319.89,3,2559.16
3308,2023-04-23,California,Male,56,Furniture,2,47.09,4,94.19
3309,2023-08-13,Florida,Female,49,Electronics,8,295.95,4,2367.64
3310,2023-11-28,Florida,Female,60,Toys,5,152.1,4,760.49
3311,2023-08-31,California,Male,60,Furniture,8,56.65,2,453.22
3312,2023-05-23,New York,Female,31,Furniture,5,455.03,5,2275.17
3313,2023-02-10,New York,Female,20,Clothing,1,305.78,2,305.78
3314,2023-09-15,Texas,Male,63,Furniture,2,128.44,4,256.87
3315,2023-10-12,Illinois,Female,49,Electronics,6,215.63,1,1293.77
3316,2023-04-15,Texas,Female,60,Toys,3,184.88,4,554.64
3317,2023-07-21,New York,Male,53,Books,8,353.28,1,2826.27
3318,2023-11-03,California,Male,34,Toys,5,307.64,1,1538.21
3319,2023-11-27,Texas,Male,65,Electronics,3,19.69,4,59.08
3320,2023-09-23,Florida,Male,20,Clothing,7,106.94,4,748.55
3321,2023-07-29,Florida,Male,27,Electronics,8,244.28,1,1954.26
3322,2023-02-20,California,Male,64,Furniture,4,228.29,2,913.15
3323,2023-04-28,New York,Male,57,Clothing,9,263.17,2,2368.54
3324,2023-07-20,Florida,Female,35,Books,6,360.26,2,2161.54
3325,2023-02-08,Florida,Male,20,Books,1,344.18,3,344.18
3326,2023-01-28,Illinois,Female,56,Electronics,5,192.68,1,963.39
3327,2023-09-16,Texas,Female,27,Furniture,5,440.01,3,2200.07
3328,2023-03-25,New York,Male,69,Books,7,40.84,3,285.86
3329,2023-06-04,Texas,Female,26,Toys,7,296.41,1,2074.87
3330,2023-04-27,New York,Female,63,Clothing,6,475.35,3,2852.08
3331,2023-01-02,Florida,Female,63,Toys,8,279.05,1,2232.4
3332,2023-04-03,Illinois,Male,28,Books,2,233.0,5,466.0
3333,2023-06-15,Texas,Female,50,Books,7,75.62,5,529.34
3334,2023-12-16,Florida,Female,53,Electronics,7,406.99,1,2848.95
3335,2023-10-23,New York,Male,43,Electronics,4,193.16,1,772.64
3336,2023-09-15,Texas,Female,44,Clothing,2,353.61,1,707.22
3337,2023-03-22,Texas,Female,55,Electronics,4,106.8,2,427.19
3338,2023-09-25,Florida,Female,39,Furniture,4,30.51,1,122.05
3339,2023-08-23,Texas,Female,43,Clothing,6,159.68,4,958.07
3340,2023-11-17,Illinois,Female,39,Furniture,7,147.89,5,1035.25
3341,2023-11-07,Illinois,Male,22,Electronics,3,438.0,5,1314.01
3342,2023-10-28,Florida,Female,52,Clothing,1,433.69,1,433.69
3343,2023-12-23,New York,Male,19,Books,3,271.61,5,814.82
3344,2023-08-01,Florida,Female,52,Toys,9,19.31,1,173.79
3345,2023-03-03,Illinois,Male,26,Books,1,121.88,1,121.88
3346,2023-02-18,California,Male,68,Furniture,8,323.12,5,2584.93
3347,2023-05-07,California,Male,68,Books,2,59.69,5,119.38
3348,2023-08-11,Texas,Female,66,Books,6,353.3,4,2119.83
3349,2023-10-06,Texas,Female,35,Toys,3,15.86,3,47.58
3350,2023-10-21,California,Female,60,Toys,7,344.44,4,2411.1
3351,2023-10-11,Illinois,Female,29,Books,2,423.82,4,847.65
3352,2023-10-04,Texas,Female,20,Toys,4,239.92,5,959.67
3353,2023-04-17,Florida,Male,35,Books,9,416.25,4,3746.25
3354,2023-05-26,Florida,Male,55,Clothing,6,392.95,5,2357.69
3355,2023-04-09,Illinois,Male,24,Books,4,339.0,2,1355.98
3356,2023-03-14,Texas,Female,50,Electronics,2,228.12,1,456.25
3357,2023-05-02,Florida,Female,23,Toys,9,143.23,3,1289.1
3358,2023-01-30,Texas,Male,35,Toys,4,431.82,2,1727.29
3359,2023-07-07,Texas,Female,62,Furniture,9,327.81,1,2950.28
3360,2023-12-30,Florida,Female,39,Furniture,2,401.03,1,802.06
3361,2023-12-20,California,Male,68,Electronics,7,280.46,3,1963.25
3362,2023-10-15,Florida,Male,56,Toys,5,94.21,4,471.07
3363,2023-07-14,Illinois,Female,68,Toys,8,489.92,1,3919.4
3364,2023-06-05,New York,Female,26,Furniture,8,99.54,3,796.34
3365,2023-06-21,Florida,Male,52,Furniture,4,456.51,5,1826.03
3366,2023-12-01,Texas,Female,40,Books,4,111.99,1,447.95
3367,2023-02-10,Texas,Male,29,Toys,8,193.14,1,1545.1
3368,2023-03-04,Florida,Male,69,Toys,3,225.64,4,676.92
3369,2023-01-23,New York,Male,41,Books,7,461.47,4,3230.32
3370,2023-12-26,Florida,Female,67,Toys,8,445.22,5,3561.74
3371,2023-03-16,New York,Male,57,Electronics,8,413.38,1,3307.03
3372,2023-02-17,New York,Male,26,Furniture,4,194.57,4,778.28
3373,2023-06-09,Illinois,Female,30,Furniture,9,12.2,3,109.82
3374,2023-11-09,Texas,Male,57,Furniture,4,343.98,1,1375.9
3375,2023-04-28,Texas,Female,59,Clothing,8,211.37,3,1690.94
3376,2023-04-10,New York,Female,34,Electronics,6,380.96,2,2285.75
3377,2023-06-16,Texas,Female,24,Electronics,5,399.48,5,1997.39
3378,2023-10-17,California,Male,34,Books,4,225.46,4,901.86
3379,2023-06-05,New York,Male,67,Clothing,5,376.57,2,1882.85
3380,2023-01-07,Texas,Female,41,Toys,1,421.57,4,421.57
3381,2023-07-15,California,Female,19,Electronics,7,464.95,2,3254.67
3382,2023-02-25,Illinois,Female,52,Clothing,8,295.4,4,2363.22
3383,2023-11-17,Texas,Male,45,Clothing,9,391.45,5,3523.09
3384,2023-07-12,California,Female,36,Electronics,3,252.34,1,757.01
3385,2023-02-16,Florida,Female,50,Books,9,30.41,3,273.73
3386,2023-05-28,Florida,Female,38,Clothing,5,86.06,2,430.29
3387,2023-10-02,California,Male,27,Furniture,6,72.83,3,436.98
3388,2023-06-06,New York,Female,63,Clothing,1,94.17,3,94.17
3389,2023-07-21,New York,Male,62,Toys,9,15.0,4,135.04
3390,2023-05-06,Texas,Male,26,Electronics,9,430.77,1,3876.9
3391,2023-11-01,Florida,Female,55,Toys,6,284.47,4,1706.84
3392,2023-10-21,New York,Female,23,Books,8,197.74,3,1581.95
3393,2023-03-05,New York,Female,68,Furniture,4,210.79,5,843.17
3394,2023-11-21,Florida,Male,59,Electronics,5,237.04,1,1185.21
3395,2023-06-25,Illinois,Male,52,Clothing,5,46.2,1,231.01
3396,2023-04-26,New York,Male,35,Furniture,7,144.59,3,1012.1
3397,2023-07-23,California,Female,36,Clothing,7,427.3,4,2991.08
3398,2023-11-17,Texas,Male,22,Books,7,374.4,5,2620.81
3399,2023-01-31,New York,Female,42,Electronics,5,286.07,2,1430.34
3400,2023-04-23,New York,Female,28,Books,4,245.54,4,982.18
3401,2023-12-31,Illinois,Female,27,Books,8,136.9,1,1095.17
3402,2023-11-21,California,Male,34,Books,1,240.91,4,240.91
3403,2023-12-10,Texas,Male,53,Books,1,302.95,2,302.95
